year,ku,kun,party,name,age,status,nocand,wl,rank,previous,vote,voteshare,eligible,turnout,exp
2009,mie,4,1115,"TAKARA, YUZO",36,1,3,0,3,0,2018,1.2,243958,72.59,1582114
2009,mie,5,800,"MITSUYA, NORIO",58,2,3,1,1,3,105188,49.9,289477,74.09,8253972
2009,mie,5,1001,"FUJITA, DAISUKE",32,1,3,2,2,1,102377,48.6,289477,74.09,6383051
2009,mie,5,1115,"OHARA, SHINOBU",58,1,3,0,3,0,3228,1.5,289477,74.09,2263512
2009,miyagi,1,1001,"KORI, KAZUKO",52,2,5,1,1,2,149980,58.5,402329,64.78,8064340
2009,miyagi,1,800,"DOI, TORU",51,2,5,0,2,1,87401,34.1,402329,64.78,10491528
2009,miyagi,1,305,"KADONO, TATSUYA",50,1,5,0,3,0,14547,5.7,402329,64.78,3020782
2009,miyagi,1,1,"YAJIMA, TAKAOMI",26,1,5,0,4,0,2987,1.2,402329,64.78,612000
2009,miyagi,1,1115,"ENDA, KEIICHI",58,1,5,0,5,0,1344,0.5,402329,64.78,2075889
2009,miyagi,2,1001,"SAITO, YASUNORI",40,1,4,1,1,1,158041,58.8,421735,65.01,6595565
2009,miyagi,2,800,"NAKANO, MASASHI",61,2,4,0,2,1,98517,36.7,421735,65.01,14043657
2009,miyagi,2,1,"SATO, YUTAKA",56,1,4,0,3,0,9912,3.7,421735,65.01,4558570
2009,miyagi,2,1115,"ABE, MASATO",42,1,4,0,4,0,2086,0.8,421735,65.01,1702743
2009,miyagi,3,1001,"HASHIMOTO, KIYOHITO",38,3,3,1,1,2,108718,55,289304,69.57,4892833
2009,miyagi,3,800,"NISHIMURA, AKIHIRO",49,2,3,0,2,2,85897,43.5,289304,69.57,10905147
2009,miyagi,3,1115,"KOBAYASHI, MUTSUAKI",38,1,3,0,3,0,2895,1.5,289304,69.57,1818747
2009,miyagi,4,1001,"ISHIYAMA, KEIKI",39,1,4,1,1,1,119926,55.5,332136,69.4,8397265
2009,miyagi,4,800,"ITO, SHINTARO",56,2,4,0,2,3,92610,42.8,332136,69.4,7909602
2009,miyagi,4,305,"KATO, MIKIO",45,1,4,0,3,0,1181,0.5,332136,69.4,1859000
2009,miyagi,4,1115,"MURAKAMI, YOSHIAKI",36,1,4,0,4,0,2424,1.1,332136,69.4,1792140
2009,miyagi,5,1001,"AZUMI, JUN",47,2,2,1,1,5,89484,58.6,226277,68.48,4396513
2009,miyagi,5,800,"SAITO, MASAMITSU",54,1,2,0,2,0,63303,41.4,226277,68.48,6661235
2009,miyagi,6,800,"ONODERA, ITSUNORI",49,2,3,1,1,4,100832,63.7,232919,69.24,7378326
2009,miyagi,6,1002,"KANNO, TETSUO",60,2,3,0,2,2,54133,34.2,232919,69.24,4427580
2009,miyagi,6,1115,"UJIIE, TSUGIO",61,1,3,0,3,0,3346,2.1,232919,69.24,1831454
2009,miyazaki,1,1,"KAWAMURA, HIDESABURO",60,1,5,1,1,1,109411,48.3,344098,67.09,8534457
2009,miyazaki,1,1,"NAKAYAMA, NARIAKI",66,2,5,0,2,6,55114,24.3,344098,67.09,10967778
2009,miyazaki,1,1,"UESUGI, MITSUHIRO",67,1,5,0,3,0,47116,20.8,344098,67.09,8757903
2009,miyazaki,1,305,"BABA, HIROMITSU",40,1,5,0,4,0,11143,4.9,344098,67.09,1100965
2009,miyazaki,1,1115,"TSURUMARU, CHIKA",44,1,5,0,5,0,3726,1.6,344098,67.09,2157346
2009,miyazaki,2,800,"ETO, TAKU",49,2,4,1,1,3,120567,57.3,295965,72.71,18555893
2009,miyazaki,2,1001,"DOKYU, SEIICHIRO",56,1,4,2,2,1,81997,39,295965,72.71,3592148
2009,miyazaki,2,1,"OHARA, MORITO",57,1,4,0,3,0,7609,3.6,295965,72.71,3496013
2009,miyazaki,2,1115,"SHIMASAKI, YOSHIKAZU",54,1,4,0,4,0,177,0.1,295965,72.71,1600802
2009,miyazaki,3,800,"FURUKAWA, YOSHIHISA",44,2,3,1,1,3,131908,67.4,294460,67.81,9610487
2009,miyazaki,3,1002,"MATSUMURA, HIDETOSHI",52,1,3,0,2,0,58343,29.8,294460,67.81,4588505
2009,miyazaki,3,1115,"MATSUBARA, SHINJI",49,1,3,0,3,0,5460,2.8,294460,67.81,1650290
2009,nagano,1,1001,"SHINOHARA, TAKASHI",61,2,4,1,1,3,161543,51.3,429859,74.27,8336060
2009,nagano,1,800,"KOSAKA, KENJI",63,2,4,0,2,6,124136,39.4,429859,74.27,10441558
2009,nagano,1,305,"YAMAGUCHI, NORIHISA",48,1,4,0,3,0,26872,8.5,429859,74.27,2583040
2009,nagano,1,1115,"YOKOTA, MOTOFUMI",31,1,4,0,4,0,2535,0.8,429859,74.27,1273458
2009,nagano,2,1001,"SHIMOJO, MITSU",51,2,6,1,1,3,158666,55.9,387779,74.47,9023605
2009,nagano,2,800,"MUTAI, SHUNSUKE",53,1,6,0,2,0,79267,27.9,387779,74.47,8982920
2009,nagano,2,1002,"NAKAGAWA, HIROJI",51,1,6,0,3,0,18603,6.6,387779,74.47,4153899
2009,nagano,2,305,"KISHINO, MASAAKI",43,1,6,0,4,0,18529,6.5,387779,74.47,951373
2009,nagano,2,1,"KAMIJYO, SHOTARO",37,1,6,0,5,0,6682,2.4,387779,74.47,58477
2009,nagano,2,1115,"OTSUKI, HONAMI",53,1,6,0,6,0,2118,0.7,387779,74.47,1879983
2009,nagano,3,1001,"HATA, TSUTOMU",74,2,4,1,1,14,138614,47.5,401784,74.8,7611423
2009,nagano,3,800,"IWASAKI, TADAO",66,3,4,0,2,2,106574,36.5,401784,74.8,6757308
2009,nagano,3,305,"IWAYA, SHOSUKE",55,1,4,0,3,0,40948,14,401784,74.8,2513587
2009,nagano,3,1115,"EBARA, MANABU",52,1,4,0,4,0,5576,1.9,401784,74.8,1710132
2009,nagano,4,1001,"YAZAKI, KOJI",49,1,4,1,1,1,106262,56.3,249373,77.01,5011764
2009,nagano,4,800,"GOTO, SHIGEYUKI",53,2,4,0,2,3,63118,33.4,249373,77.01,18433556
2009,nagano,4,305,"UEDA, HIDEAKI",55,1,4,0,3,0,16575,8.8,249373,77.01,1661553
2009,nagano,4,1115,"MASUZAWA, HIROAKI",48,1,4,0,4,0,2878,1.5,249373,77.01,3133939
2009,nagano,5,1001,"KATO, MANABU",40,1,5,1,1,1,107300,46.9,291541,79.4,5565215
2009,nagano,5,800,"MIYASHITA, ICHIRO",51,2,5,0,2,2,91836,40.2,291541,79.4,18169374
2009,nagano,5,305,"MISAWA, YOSHIO",65,1,5,0,3,0,14841,6.5,291541,79.4,701622
2009,nagano,5,1002,"IKEDA, YUKIYO",37,1,5,0,4,0,13576,5.9,291541,79.4,3334962
2009,nagano,5,1115,"HARAYAMA, KOZO",47,1,5,0,5,0,1176,0.5,291541,79.4,2073357
2009,nagasaki,1,1001,"TAKAGI, YOSHIAKI",63,2,4,1,1,7,129044,55.3,352817,67.03,17847280
2009,nagasaki,1,800,"TOMIOKA, TSUTOMU",61,2,4,0,2,1,87297,37.4,352817,67.03,14109292
2009,nagasaki,1,305,"FUCHISE, EIKO",53,1,4,0,3,0,14321,6.1,352817,67.03,1592114
2009,nagasaki,1,1115,"EDA, KOICHI",51,1,4,0,4,0,2527,1.1,352817,67.03,1559372
2009,nagasaki,2,1001,"FUKUDA, ERIKO",28,1,5,1,1,1,120672,50.4,333739,72.87,9338989
2009,nagasaki,2,800,"KYUMA, FUMIO",68,2,5,0,2,9,106206,44.3,333739,72.87,21008563
2009,nagasaki,2,1,"AIURA, KIYOKO",45,1,5,0,3,0,5703,2.4,333739,72.87,4037812
2009,nagasaki,2,1,"YAMASAKI, TOSHIRO",29,1,5,0,4,0,5070,2.1,333739,72.87,3276598
2009,nagasaki,2,1115,"SHIBATA, AI",35,1,5,0,5,0,1947,0.8,333739,72.87,1783061
2009,nagasaki,3,1001,"YAMADA, MASAHIKO",67,2,3,1,1,5,79223,49.6,212785,76.57,12717417
2009,nagasaki,3,800,"TANIGAWA, YAICHI",68,2,3,2,2,3,77316,48.4,212785,76.57,13289774
2009,nagasaki,3,1115,"YAMADA, KIYOTO",43,1,3,0,3,0,3263,2,212785,76.57,3766174
2009,nagasaki,4,1001,"MIYAJIMA, DAISUKE",46,3,3,1,1,2,97912,50.3,280233,71.04,6597410
2009,nagasaki,4,800,"KITAMURA, SEIGO",62,2,3,2,2,4,93428,48,280233,71.04,9657474
2009,nagasaki,4,1115,"YAMADA, KOICHI",58,1,3,0,3,0,3354,1.7,280233,71.04,1365691
2009,nara,1,1001,"MABUCHI, SUMIO",49,2,4,1,1,3,120812,60.7,295931,68.38,3724314
2009,nara,1,800,"MORIOKA, MASAHIRO",66,3,4,0,2,1,61464,30.9,295931,68.38,11184706
2009,nara,1,305,"INOUE, YOSHIKO",45,1,4,0,3,0,14732,7.4,295931,68.38,2117733
2009,nara,1,1115,"KURIOKA, MAYUMI",49,1,4,0,4,0,2137,1.1,295931,68.38,2213968
2009,nara,2,1001,"TAKI, MAKOTO",70,2,4,1,1,5,98728,46.5,298265,72.6,6407042
2009,nara,2,800,"TAKAICHI, SANAE",48,2,4,2,2,5,94879,44.7,298265,72.6,12541192
2009,nara,2,305,"NISHI, FUMIKO",74,1,4,0,3,0,15727,7.4,298265,72.6,1454929
2009,nara,2,1115,"TAKANA, TAKAKO",54,1,4,0,4,0,2971,1.4,298265,72.6,1162878
2009,nara,3,1001,"YOSHIKAWA, MASASHIGE",45,1,4,1,1,1,111949,54.7,290935,71.85,5660710
2009,nara,3,800,"OKUNO, SHINSUKE",65,2,4,0,2,2,75600,37,290935,71.85,13528348
2009,nara,3,305,"MAMEDA, YOSHINORI",56,1,4,0,3,0,14525,7.1,290935,71.85,1975026
2009,nara,3,1115,"OZAKI, TAKANORI",27,1,4,0,4,0,2514,1.2,290935,71.85,1264406
2009,nara,4,800,"TANOSE, RYOTARO",65,2,3,1,1,6,95638,49.7,269294,73.23,12599124
2009,nara,4,1001,"ONISHI, TAKANORI",53,1,3,2,2,1,93803,48.7,269294,73.23,6960156
2009,nara,4,1115,"AKAMATSU, AKIHIRO",52,1,3,0,3,0,3170,1.6,269294,73.23,1244062
2009,niigata,1,1001,"NISHIMURA, CHINAMI",42,2,4,1,1,3,169389,60.1,425456,67.48,5837408
2009,niigata,1,800,"YOSHIDA, ROKUZAEMON",69,2,4,0,2,3,90626,32.2,425456,67.48,9872845
2009,niigata,1,305,"TAKEDA, KATSUTOSHI",45,1,4,0,3,0,17919,6.4,425456,67.48,1004066
2009,niigata,1,1115,"MATSUMOTO, KOJI",49,1,4,0,4,0,3690,1.3,425456,67.48,4209771
2009,niigata,2,1001,"WASHIO, EIICHIRO",32,2,4,1,1,2,122686,52.3,315884,75.78,6569594
2009,niigata,2,800,"KONDO, MOTOHIKO",55,2,4,0,2,3,86960,37,315884,75.78,9248407
2009,niigata,2,1002,"YONEYAMA, NOBORU",57,1,4,0,3,0,22866,9.7,315884,75.78,4670970
2009,niigata,2,1115,"SUGAWARA, SATOSHI",49,1,4,0,4,0,2257,1,315884,75.78,1956216
2009,niigata,3,1001,"KUROIWA, TAKAHIRO",42,1,3,1,1,1,154985,66,323892,74.06,6761731
2009,niigata,3,800,"INABA, YAMATO",65,2,3,0,2,5,77058,32.8,323892,74.06,3047745
2009,niigata,3,1115,"TOMIKAWA, MASAMISTU",36,1,3,0,3,0,2668,1.1,323892,74.06,1849999
2009,niigata,4,1001,"KIKUTA, MAKIKO",39,2,3,1,1,3,144230,62.5,321921,73.29,8016530
2009,niigata,4,800,"KURIHARA, YOJI",38,1,3,0,2,0,82826,35.9,321921,73.29,2449995
2009,niigata,4,1115,"SEKIYA, TAKESHI",38,1,3,0,3,0,3660,1.6,321921,73.29,1975538
2009,niigata,5,1001,"TANAKA, MAKIKO",65,2,5,1,1,6,103202,49.2,284942,75.52,6769073
2009,niigata,5,800,"YONEYAMA, RYUICHI",41,1,5,0,2,0,86453,41.2,284942,75.52,12082793
2009,niigata,5,1002,"IBE, SHOICHI",57,1,5,0,3,0,17453,8.3,284942,75.52,4612697
2009,niigata,5,1,"YAMADA, YOSHITAKA",58,1,5,0,4,0,1458,0.7,284942,75.52,.
2009,niigata,5,1115,"KASAMAKI, KENYA",39,1,5,0,5,0,1323,0.6,284942,75.52,2081513
2009,niigata,6,1001,"TSUTSUI, NOBUTAKA",64,2,4,1,1,5,124894,55.4,298729,76.78,9789643
2009,niigata,6,800,"TAKATORI, SHUICHI",48,2,4,0,2,1,89672,39.7,298729,76.78,13381254
2009,niigata,6,305,"HASHIMOTO, MASAYUKI",61,1,4,0,3,0,9222,4.1,298729,76.78,943111
2009,niigata,6,1115,"KOKURYO, DAISEI",32,1,4,0,4,0,1836,0.8,298729,76.78,2120962
2009,oita,1,1001,"KIRA, SHUJI",51,2,4,1,1,3,141665,58.9,362058,67.57,5404421
2009,oita,1,800,"ANAMI, YOICHI",40,1,4,0,2,0,80855,33.6,362058,67.57,12108282
2009,oita,1,305,"YAMASHITA, KAI",32,1,4,0,3,0,14821,6.2,362058,67.57,1178245
2009,oita,1,1115,"TAKAHATA, TAYOKO",56,1,4,0,4,0,2983,1.2,362058,67.57,1692324
2009,oita,2,1002,"SHIGENO, YASUMASA",67,2,3,1,1,3,112090,50.1,307141,74.52,6965665
2009,oita,2,800,"ETO, SEISHIRO",68,2,3,2,2,9,107124,47.9,307141,74.52,8020570
2009,oita,2,1115,"NAGAOKA, ETSUKO",57,1,3,0,3,0,4574,2,307141,74.52,1701470
2009,oita,3,1001,"YOKOMITSU, KATSUHIKO",65,2,3,1,1,6,121031,51,322307,74.79,16479585
2009,oita,3,800,"IWAYA, TAKESHI",52,2,3,2,2,5,112602,47.5,322307,74.79,6725323
2009,oita,3,1115,"TOSHIMITSU, TETSUYA",56,1,3,0,3,0,3489,1.5,322307,74.79,1489220
2009,okayama,1,800,"AISAWA, ICHIRO",55,2,4,1,1,8,110345,48.3,344652,67.19,9541132
2009,okayama,1,1001,"TAKAI, TAKASHI",39,1,4,2,2,1,106269,46.5,344652,67.19,2205718
2009,okayama,1,305,"AZUMA, TSUYOSHI",33,1,4,0,3,0,9877,4.3,344652,67.19,1005091
2009,okayama,1,1115,"YASUHARA, SONOE",47,1,4,0,4,0,2003,0.9,344652,67.19,1440280
2009,okayama,2,1001,"TSUMURA, KEISUKE",37,2,5,1,1,3,102525,52.9,288735,68.62,10139097
2009,okayama,2,800,"HAGIWARA, SEIJI",53,2,5,0,2,1,64249,33.2,288735,68.62,10657986
2009,okayama,2,1,"KUMASHIRO, AKIHIKO",69,3,5,0,3,4,19577,10.1,288735,68.62,4354636
2009,okayama,2,1040,"AKAMATSU, KAZUTAKA",42,1,5,0,4,0,6026,3.1,288735,68.62,2097427
2009,okayama,2,1115,"TOITA, MICHIHIRO",49,1,5,0,5,0,1384,0.7,288735,68.62,2118631
2009,okayama,3,1,"HIRANUMA, TAKEO",70,2,4,1,1,10,95871,46.6,294210,71.2,11925078
2009,okayama,3,1001,"NISHIMURA, KEITO",33,1,4,0,2,0,54595,26.5,294210,71.2,5331102
2009,okayama,3,800,"ABE, TOSHIKO",50,2,4,2,3,2,52626,25.6,294210,71.2,10840314
2009,okayama,3,1115,"IKEDA, KYOICHIRO",39,1,4,0,4,0,2611,1.3,294210,71.2,2051320
2009,okayama,4,1001,"YUNOKI, MICHIYOSHI",37,2,3,1,1,2,134319,57,364284,66.08,9205997
2009,okayama,4,800,"HASHIMOTO, GAKU",35,2,3,0,2,1,97284,41.3,364284,66.08,7779810
2009,okayama,4,1115,"KOIWAI, MIYUKA",46,1,3,0,3,0,3929,1.7,364284,66.08,1504259
2009,okayama,5,800,"KATO, KATSUNOBU",53,2,3,1,1,3,105172,53.1,285800,70.65,11011924
2009,okayama,5,1001,"HANASAKI, HIROKI",43,1,3,2,2,1,89895,45.4,285800,70.65,5021300
2009,okayama,5,1115,"SATO, MASAAKI",58,1,3,0,3,0,3038,1.5,285800,70.65,2129162
2009,okinawa,1,1040,"SHIMOJI, MIKIO",48,2,4,1,1,4,77152,46.5,255502,65.97,10839540
2009,okinawa,1,800,"KOKUBA, KONOSUKE",36,1,4,0,2,0,63017,38,255502,65.97,14057530
2009,okinawa,1,305,"HOKAMA, HISAKO",71,1,4,0,3,0,23715,14.3,255502,65.97,2661195
2009,okinawa,1,1115,"TAIRA, NARUKI",40,1,4,0,4,0,1958,1.2,255502,65.97,2139765
2009,okinawa,2,1002,"TERUYA, KANTOKU",64,2,3,1,1,3,101820,61.1,262402,65.08,4385316
2009,okinawa,2,800,"ASHITOMI, OSAMU",53,2,3,0,2,1,60773,36.5,262402,65.08,11219137
2009,okinawa,2,1115,"TOMIKAWA, NOBORU",65,1,3,0,3,0,4044,2.4,262402,65.08,1400375
2009,okinawa,3,1001,"TAMAKI, DENI",49,1,5,1,1,1,89266,48.7,288868,64.5,9770614
2009,okinawa,3,800,"KAKAZU, CHIKEN",68,2,5,0,2,4,43513,23.7,288868,64.5,7959686
2009,okinawa,3,1002,"ARAKAWA, SHUSEI",72,1,5,0,3,0,24911,13.6,288868,64.5,4020039
2009,okinawa,3,1,"ODO, TORU",57,1,5,0,4,0,23911,13.1,288868,64.5,4753662
2009,okinawa,3,1115,"KINJYO, TATSURO",45,1,5,0,5,0,1613,0.9,288868,64.5,1361735
2009,okinawa,4,1001,"ZUKERAN, CHOBIN",50,1,3,1,1,1,89680,54.7,259929,64.33,9061615
2009,okinawa,4,800,"NISHIME, KOSABURO",55,2,3,0,2,2,71653,43.7,259929,64.33,14088492
2009,okinawa,4,1115,"TOMIKAWA, MITSUNARI",34,1,3,0,3,0,2598,1.6,259929,64.33,1576286
2009,osaka,1,1001,"KUMADA, ATSUHI",38,1,5,1,1,1,117313,50.8,380575,62.01,9353411
2009,osaka,1,800,"CHUMA, KOKI",72,2,5,0,2,9,78335,33.9,380575,62.01,22939692
2009,osaka,1,305,"TSUJI, HIDEKO",66,1,5,0,3,0,20438,8.8,380575,62.01,1696659
2009,osaka,1,1,"SAKAI, YUKI",41,1,5,0,4,0,11374,4.9,380575,62.01,.
2009,osaka,1,1115,"HAYASHI, TOMIKO",42,1,5,0,5,0,3555,1.5,380575,62.01,1413404
2009,osaka,2,1001,"HAGIWARA, HITOSHI",41,1,5,1,1,1,91952,40.1,352167,66.51,.
2009,osaka,2,1,"SATO, AKIRA",58,3,5,0,2,2,72888,31.8,352167,66.51,9684049
2009,osaka,2,800,"KAWAJYO, SHIKA",39,2,5,0,3,1,35417,15.5,352167,66.51,8499947
2009,osaka,2,305,"YOSHINAGA, TOMOYUKI",64,1,5,0,4,0,23629,10.3,352167,66.51,2547458
2009,osaka,2,1115,"FUKATA, TOSHIKO",38,1,5,0,5,0,5285,2.3,352167,66.51,1151667
2009,osaka,3,1001,"NAKAJIMA, MASAZUMI",40,1,4,1,1,1,109518,44.7,385757,65.51,6309110
2009,osaka,3,800,"TABATA, MASAHIRO",69,2,4,0,2,5,97121,39.6,385757,65.51,12023485
2009,osaka,3,305,"CHIBA, ATSUKO",63,1,4,0,3,0,32432,13.2,385757,65.51,2740968
2009,osaka,3,1115,"MORI, YOSHIHIRO",42,1,4,0,4,0,6078,2.5,385757,65.51,1207288
2009,osaka,4,1001,"YOSHIDA, OSAMU",47,3,4,1,1,4,135411,50.8,417037,65.24,9185735
2009,osaka,4,800,"NAKAYAMA, YASUHIDE",38,2,4,0,2,2,98576,37,417037,65.24,18153832
2009,osaka,4,305,"HASEGAWA, YOSHIO",59,1,4,0,3,0,28432,10.7,417037,65.24,2604927
2009,osaka,4,1115,"HARUYAMA, YOSHIKAZU",40,1,4,0,4,0,4111,1.5,417037,65.24,1808108
2009,osaka,5,1001,"INAMI, TETSUO",61,3,4,1,1,2,121210,46.7,411679,64.7,7350410
2009,osaka,5,800,"TANIGUCHI, TAKAYOSHI",60,2,4,0,2,5,97604,37.6,411679,64.7,14504242
2009,osaka,5,305,"HIMENO, KIYOSHI",73,1,4,0,3,0,35405,13.7,411679,64.7,2960340
2009,osaka,5,1115,"YANAGI, TAKESHI",37,1,4,0,4,0,5113,2,411679,64.7,1033947
2009,osaka,6,1001,"MURAKAMI, FUMIYOSHI",57,1,4,1,1,1,109143,43.3,387778,66.83,5131021
2009,osaka,6,850,"FUKUSHIMA, YUTAKA",51,2,4,0,2,5,107336,42.6,387778,66.83,19895036
2009,osaka,6,305,"YANO, HIROYUKI",70,1,4,0,3,0,26490,10.5,387778,66.83,2325156
2009,osaka,6,1115,"UESUGI, TOMOKO",44,1,4,0,4,0,9087,3.6,387778,66.83,1214727
2009,osaka,7,1001,"FUJIMURA, OSAMU",59,2,4,1,1,6,124982,52.9,349304,69.19,7908389
2009,osaka,7,800,"TOKASHIKI, NAOMI",47,2,4,0,2,1,79289,33.5,349304,69.19,6226595
2009,osaka,7,305,"KOMAI, MASAO",42,1,4,0,3,0,29030,12.3,349304,69.19,2859728
2009,osaka,7,1115,"MIZUNUMA, YOSHITAKA",35,1,4,0,4,0,3063,1.3,349304,69.19,1731104
2009,osaka,8,1001,"NAKANO, KANSEI",68,3,4,1,1,11,114851,53.3,317977,69.11,6336678
2009,osaka,8,800,"OOTSUKA, TAKASHI",44,2,4,0,2,1,77405,35.9,317977,69.11,12263211
2009,osaka,8,305,"KYUMON, SHOJI",65,1,4,0,3,0,19498,9,317977,69.11,2724864
2009,osaka,8,1115,"TAKAHASHI, SHINSUKE",46,1,4,0,4,0,3714,1.7,317977,69.11,1220995
2009,osaka,9,1001,"OTANI, NOBUMORI",46,3,5,1,1,3,150452,51,433290,69.15,7622851
2009,osaka,9,800,"HARADA, KENJI",61,2,5,0,2,0,97902,33.2,433290,69.15,10649972
2009,osaka,9,305,"MURAKAMI, HIROMITSU",63,1,5,0,3,0,24281,8.2,433290,69.15,1525856
2009,osaka,9,1111,"YOSHINO, KOICHI",42,1,5,0,4,0,16736,5.7,433290,69.15,3014811
2009,osaka,9,1115,"FUJIKI, RIE",35,1,5,0,5,0,5634,1.9,433290,69.15,1100589
2009,osaka,10,1002,"TSUJIMOTO, KIYOMI",49,2,4,1,1,4,109693,50.5,315502,70.56,10609077
2009,osaka,10,800,"MATSUNAMI, KENTA",38,2,4,2,2,3,85106,39.2,315502,70.56,5695465
2009,osaka,10,305,"ASANUMA, KAZUHITO",48,1,4,0,3,0,18425,8.5,315502,70.56,1531036
2009,osaka,10,1115,"TSUTSUI, HIROSHI",54,1,4,0,4,0,3863,1.8,315502,70.56,1131935
2009,osaka,11,1001,"HIRANO, HIROFUMI",60,2,4,1,1,5,156002,59.5,390098,69.28,13116203
2009,osaka,11,800,"IWAKI, NOBUKOA",63,2,4,0,2,1,70309,26.8,390098,69.28,12359448
2009,osaka,11,305,"YAMASHITA, KYOKO",55,1,4,0,3,0,30680,11.7,390098,69.28,2389028
2009,osaka,11,1115,"YAMAUCHI, AKIRA",37,1,4,0,4,0,5041,1.9,390098,69.28,986692
2009,osaka,12,1001,"TARUTOKO, SHINJI",50,3,4,1,1,5,119048,53.2,341609,66.61,13979894
2009,osaka,12,800,"KITAGAWA, TOMOKATSU",57,2,4,0,2,3,80847,36.1,341609,66.61,12067860
2009,osaka,12,305,"SHIGETA, HATSUE",58,1,4,0,3,0,19053,8.5,341609,66.61,2496311
2009,osaka,12,1115,"MIYAZAKI, MAMI",49,1,4,0,4,0,4894,2.2,341609,66.61,1035034
2009,osaka,13,800,"NISHINO, AKIRA",69,2,4,1,1,5,107807,43.5,398349,63.96,9024210
2009,osaka,13,1040,"SHIRAISHI, JUNKO",46,1,4,0,2,0,90453,36.5,398349,63.96,9724167
2009,osaka,13,305,"YOSHII, HIDEKATSU",66,2,4,2,3,7,45716,18.4,398349,63.96,2750026
2009,osaka,13,1115,"IKUTA, TOMOKAZU",29,1,4,0,4,0,4116,1.7,398349,63.96,934600
2009,osaka,14,1001,"NAGAO, TAKASHI",46,1,5,1,1,1,136798,48.4,422981,68.47,.
2009,osaka,14,800,"TANIHATA, TAKASHI",62,2,5,2,2,5,104859,37.1,422981,68.47,9369402
2009,osaka,14,305,"NOZAWA, MICHIAKI",61,1,5,0,3,0,27855,9.8,422981,68.47,1473837
2009,osaka,14,1,"MIYAKE, HIROSHI",59,1,5,0,4,0,10167,3.6,422981,68.47,4442106
2009,osaka,14,1115,"KITAGUCHI, YOSHIAKI",59,1,5,0,5,0,3143,1.1,422981,68.47,1031710
2009,osaka,15,1001,"OTANI, KEI",38,1,4,1,1,1,123651,46.8,400398,67.4,9827544
2009,osaka,15,800,"TAKEMOTO, NAOKAZU",68,2,4,2,2,5,107896,40.8,400398,67.4,10769323
2009,osaka,15,305,"NAKANO, YOSHIHIRO",66,1,4,0,3,0,26134,9.9,400398,67.4,2348223
2009,osaka,15,1115,"MURAKAMI, TOSHIKI",52,1,4,0,4,0,6654,2.5,400398,67.4,1499361
2009,osaka,16,1001,"MORIYAMA, HIROYUKI",38,1,4,1,1,1,100548,48,314054,68.09,6904626
2009,osaka,16,850,"KITAGAWA, KAZUO",56,2,4,0,2,6,84883,40.6,314054,68.09,14284180
2009,osaka,16,305,"KISHIGAMI, SHIZUKI",64,1,4,0,3,0,19379,9.3,314054,68.09,1723041
2009,osaka,16,1115,"NAKAGAWA, YOSHIMORI",49,1,4,0,4,0,4459,2.1,314054,68.09,1007510
2009,osaka,17,1001,"TSUJI, MEGUMU",61,3,4,1,1,2,92666,45.2,332106,66,7958320
2009,osaka,17,800,"OKASHITA, NOBUKO",70,2,4,0,2,2,65054,31.7,332106,66,11744645
2009,osaka,17,1112,"NISHIMURA, SHINGO",61,2,4,0,3,5,26650,13,332106,66,9208387
2009,osaka,17,305,"SAKAMOTO, JOJI",62,1,4,0,4,0,20560,10,332106,66,2279113
2009,osaka,18,1001,"NAKAGAWA, OSAMU",58,3,4,1,1,2,132399,48.6,424742,65.49,7948250
2009,osaka,18,800,"NAKAYAMA, TARO",85,2,4,0,2,7,104699,38.4,424742,65.49,13163384
2009,osaka,18,305,"OTSUKA, YASUKI",41,1,4,0,3,0,27440,10.1,424742,65.49,2751820
2009,osaka,18,1115,"NISHIKAWA, YUTAKA",45,1,4,0,4,0,7915,2.9,424742,65.49,1775966
2009,osaka,19,1001,"NAGAYASU, TKASHI",40,2,4,1,1,3,110313,55.6,306878,66.17,12591522
2009,osaka,19,800,"MATSUNAMI, KENSHIRO",62,2,4,0,2,3,70879,35.7,306878,66.17,5044527
2009,osaka,19,305,"WAKE, YUTAKA",68,1,4,0,3,0,14735,7.4,306878,66.17,2342179
2009,osaka,19,1115,"TOYODA, TAKAHISA",36,1,4,0,4,0,2487,1.3,306878,66.17,1564371
2009,saga,1,1001,"HARAGUCHI, KAZUHIRO",50,2,3,1,1,5,96618,55.6,235158,74.77,6022301
2009,saga,1,800,"FUKUOKA, TAKAMARO",36,2,3,0,2,1,75475,43.5,235158,74.77,14396117
2009,saga,1,1115,"KOBA, KEN",35,1,3,0,3,0,1568,0.9,235158,74.77,1086121
2009,saga,2,1001,"OOGUSHI, HIROSHI",43,2,3,1,1,2,86098,51.4,226094,75.2,5867453
2009,saga,2,800,"IMAMURA, MASAHIRO",62,2,3,2,2,5,79243,47.3,226094,75.2,12344657
2009,saga,2,1115,"MAKIHARA, TADAAKI",36,1,3,0,3,0,2119,1.3,226094,75.2,1568272
2009,saga,3,800,"HORI, KOSUKE",74,2,5,1,1,11,93681,58.2,227696,72.47,10931201
2009,saga,3,1002,"YANASE, EIJI",55,1,5,0,2,0,30346,18.9,227696,72.47,4658186
2009,saga,3,1111,"HIROTSU, MOTOKO",56,2,5,0,3,1,24529,15.2,227696,72.47,11839187
2009,saga,3,305,"SETO, YUYA",30,1,5,0,4,0,10142,6.3,227696,72.47,1105821
